date,so2,no2,rspm,spm
2004-01-01,6.433504994736003,58.2310139813439,238.32999999999998,398.0
2004-01-02,6.433504994736003,58.2310139813439,182.91500000000002,346.5
2004-01-03,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-01-04,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-01-05,6.433504994736003,58.2310139813439,160.0,340.0
2004-01-06,6.433504994736003,58.2310139813439,141.33499999999998,283.5
2004-01-07,6.433504994736003,58.2310139813439,120.16999999999999,259.0
2004-01-08,6.433504994736003,58.2310139813439,123.165,303.5
2004-01-09,6.433504994736003,58.2310139813439,103.5,291.0
2004-01-10,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-01-11,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-01-12,6.433504994736003,58.2310139813439,121.58500000000001,299.0
2004-01-13,6.433504994736003,58.2310139813439,121.66499999999999,337.5
2004-01-14,6.433504994736003,58.2310139813439,157.0,323.0
2004-01-15,6.433504994736003,58.2310139813439,156.33499999999998,297.0
2004-01-16,6.433504994736003,58.2310139813439,154.66500000000002,257.0
2004-01-17,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-01-18,6.433504994736003,58.2310139813439,208.0,428.0
2004-01-19,6.433504994736003,58.2310139813439,116.83500000000001,291.0
2004-01-20,6.433504994736003,58.2310139813439,173.25,326.0
2004-01-21,6.433504994736003,58.2310139813439,98.5,156.0
2004-01-22,6.433504994736003,58.2310139813439,68.66499999999999,200.0
2004-01-23,6.433504994736003,58.2310139813439,128.0,276.0
2004-01-24,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-01-25,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-01-26,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-01-27,6.433504994736003,58.2310139813439,125.66499999999999,254.0
2004-01-28,6.433504994736003,58.2310139813439,129.0,322.5
2004-01-29,6.433504994736003,58.2310139813439,116.66999999999999,256.5
2004-01-30,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-01-31,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-01,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-02,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-03,6.433504994736003,58.2310139813439,91.5,234.0
2004-02-04,6.433504994736003,58.2310139813439,87.83500000000001,271.0
2004-02-05,6.433504994736003,58.2310139813439,93.55333333333333,257.3333333333333
2004-02-06,6.433504994736003,58.2310139813439,149.66500000000002,311.0
2004-02-07,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-08,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-09,6.433504994736003,58.2310139813439,115.5,403.0
2004-02-10,6.433504994736003,58.2310139813439,105.165,230.5
2004-02-11,6.433504994736003,58.2310139813439,103.83,233.5
2004-02-12,6.433504994736003,58.2310139813439,84.0,211.0
2004-02-13,6.433504994736003,58.2310139813439,114.33500000000001,305.5
2004-02-14,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-15,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-16,6.433504994736003,58.2310139813439,119.665,294.5
2004-02-17,6.433504994736003,58.2310139813439,134.5,245.0
2004-02-18,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-19,6.433504994736003,58.2310139813439,135.0,301.0
2004-02-20,6.433504994736003,58.2310139813439,98.83500000000001,279.5
2004-02-21,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-22,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-23,6.433504994736003,58.2310139813439,91.0,369.0
2004-02-24,6.433504994736003,58.2310139813439,117.66499999999999,277.5
2004-02-25,6.433504994736003,58.2310139813439,126.67,268.0
2004-02-26,6.433504994736003,58.2310139813439,159.335,344.0
2004-02-27,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-28,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-02-29,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-03-01,6.433504994736003,58.2310139813439,145.83,341.0
2004-03-02,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-03-03,6.433504994736003,58.2310139813439,138.835,374.0
2004-03-04,6.433504994736003,58.2310139813439,133.335,406.0
2004-03-05,6.433504994736003,58.2310139813439,115.0,261.0
2004-03-06,6.433504994736003,58.2310139813439,184.0,659.0
2004-03-07,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-03-08,6.433504994736003,58.2310139813439,139.67,348.0
2004-03-09,6.433504994736003,58.2310139813439,125.16999999999999,286.0
2004-03-10,6.433504994736003,58.2310139813439,107.16499999999999,291.0
2004-03-11,6.433504994736003,58.2310139813439,152.0,322.5
2004-03-12,6.433504994736003,58.2310139813439,155.83499999999998,336.0
2004-03-13,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-03-14,6.433504994736003,58.2310139813439,136.96041143654114,343.9267782426778
2004-03-15,6.433504994736003,58.2310139813439,142.83499999999998,468.0
2004-03-16,6.433504994736003,58.2310139813439,145.5,443.5
2004-03-17,6.433504994736003,58.2310139813439,157.5,361.5
2004-03-18,6.433504994736003,58.2310139813439,102.16499999999999,323.5
2004-03-19,6.433504994736003,58.2310139813439,161.5,461.0
