date,so2,no2,rspm,spm
2007-06-09,14.390625,75.84444444444445,123.07936507936508,441.25396825396825
2007-06-10,14.1796875,75.3888888888889,121.5873015873016,435.07936507936506
2007-06-11,13.96875,74.93333333333334,120.0952380952381,428.9047619047619
2007-06-12,13.7578125,74.47777777777779,118.60317460317461,422.73015873015873
2007-06-13,13.546875,74.02222222222223,117.11111111111111,416.55555555555554
2007-06-14,13.3359375,73.56666666666668,115.61904761904762,410.3809523809524
2007-06-15,13.125,73.11111111111111,114.12698412698413,404.2063492063492
2007-06-16,12.9140625,72.65555555555557,112.63492063492063,398.031746031746
2007-06-17,12.703125,72.2,111.14285714285714,391.85714285714283
2007-06-18,12.4921875,71.74444444444445,109.65079365079364,385.6825396825397
2007-06-19,12.28125,71.28888888888889,108.15873015873015,379.5079365079365
2007-06-20,12.0703125,70.83333333333334,106.66666666666666,373.3333333333333
2007-06-21,11.859375,70.37777777777778,105.17460317460318,367.1587301587301
2007-06-22,11.6484375,69.92222222222223,103.68253968253968,360.984126984127
2007-06-23,11.4375,69.46666666666667,102.19047619047619,354.8095238095238
2007-06-24,11.2265625,69.01111111111112,100.6984126984127,348.6349206349206
2007-06-25,11.015625,68.55555555555556,99.2063492063492,342.46031746031747
2007-06-26,10.8046875,68.10000000000001,97.71428571428572,336.2857142857143
2007-06-27,10.59375,67.64444444444445,96.22222222222223,330.1111111111111
2007-06-28,10.3828125,67.1888888888889,94.73015873015873,323.93650793650795
2007-06-29,10.171875,66.73333333333333,93.23809523809524,317.76190476190476
2007-06-30,9.9609375,66.27777777777779,91.74603174603175,311.58730158730157
2007-07-01,9.75,65.82222222222222,90.25396825396825,305.41269841269843
2007-07-02,9.5390625,65.36666666666667,88.76190476190476,299.23809523809524
2007-07-03,9.328125,64.91111111111111,87.26984126984127,293.06349206349205
2007-07-04,9.1171875,64.45555555555556,85.77777777777777,286.8888888888889
2007-07-05,8.90625,64.0,84.28571428571428,280.71428571428567
2007-07-06,8.6953125,63.54444444444445,82.79365079365078,274.53968253968253
2007-07-07,8.484375,63.08888888888889,81.3015873015873,268.3650793650794
2007-07-08,8.2734375,62.63333333333334,79.80952380952381,262.19047619047615
2007-07-09,8.0625,62.17777777777778,78.31746031746032,256.015873015873
2007-07-10,7.8515625,61.72222222222223,76.82539682539682,249.84126984126982
2007-07-11,7.640625,61.266666666666666,75.33333333333333,243.66666666666663
2007-07-12,7.4296875,60.81111111111112,73.84126984126983,237.4920634920635
2007-07-13,7.21875,60.355555555555554,72.34920634920636,231.3174603174603
2007-07-14,7.0078125,59.900000000000006,70.85714285714286,225.1428571428571
2007-07-15,6.796875,59.44444444444444,69.36507936507937,218.96825396825398
2007-07-16,6.5859375,58.988888888888894,67.87301587301587,212.79365079365078
2007-07-17,6.375,58.53333333333334,66.38095238095238,206.6190476190476
2007-07-18,6.1640625,58.07777777777778,64.88888888888889,200.44444444444446
2007-07-19,5.953125,57.62222222222223,63.39682539682539,194.26984126984127
2007-07-20,5.7421875,57.16666666666667,61.9047619047619,188.09523809523807
2007-07-21,5.53125,56.711111111111116,60.412698412698404,181.92063492063488
2007-07-22,5.3203125,56.25555555555556,58.920634920634924,175.74603174603175
2007-07-23,5.109375,55.800000000000004,57.42857142857143,169.57142857142856
2007-07-24,4.8984375,55.34444444444445,55.93650793650794,163.39682539682536
2007-07-25,4.6875,54.88888888888889,54.44444444444444,157.22222222222223
2007-07-26,4.4765625,54.43333333333334,52.95238095238095,151.04761904761904
2007-07-27,4.265625,53.97777777777778,51.460317460317455,144.87301587301585
2007-07-28,4.0546875,53.522222222222226,49.96825396825396,138.6984126984127
2007-07-29,3.84375,53.06666666666667,48.47619047619048,132.52380952380952
2007-07-30,3.6328125,52.611111111111114,46.98412698412699,126.34920634920633
2007-07-31,3.421875,52.15555555555556,45.492063492063494,120.17460317460313
2007-08-01,3.2109375,51.7,44.0,114.0
2007-08-02,3.0,60.4,57.0,129.0
2007-08-03,2.9333333333333336,57.92,65.0,140.0
2007-08-04,2.8666666666666667,55.44,73.0,151.0
2007-08-05,2.8,52.96,81.0,162.0
2007-08-06,2.7333333333333334,50.480000000000004,89.0,173.0
2007-08-07,2.666666666666667,48.0,97.0,184.0
2007-08-08,2.6,45.1,61.0,145.0
2007-08-09,2.592857142857143,43.97777777777778,70.88888888888889,180.55555555555554
2007-08-10,2.585714285714286,42.855555555555554,80.77777777777777,216.11111111111111
2007-08-11,2.5785714285714287,41.733333333333334,90.66666666666667,251.66666666666669
2007-08-12,2.5714285714285716,40.611111111111114,100.55555555555556,287.22222222222223
2007-08-13,2.5642857142857145,39.48888888888889,110.44444444444444,322.77777777777777
2007-08-14,2.5571428571428574,38.36666666666667,120.33333333333334,358.33333333333337
2007-08-15,2.55,37.24444444444445,130.22222222222223,393.8888888888889
2007-08-16,2.5428571428571427,36.12222222222222,140.11111111111111,429.44444444444446
2007-08-17,2.5357142857142856,35.0,150.0,465.0
2007-08-18,2.5285714285714285,38.2,107.0,255.0
2007-08-19,2.5214285714285714,41.266666666666666,118.33333333333333,234.33333333333334
2007-08-20,2.5142857142857142,44.333333333333336,129.66666666666666,213.66666666666666
2007-08-21,2.507142857142857,47.4,141.0,193.0
2007-08-22,2.5,40.2,105.0,184.0
2007-08-23,2.8476190476190477,41.728571428571435,108.66666666666667,192.14285714285714
2007-08-24,3.1952380952380954,43.25714285714286,112.33333333333333,200.28571428571428
2007-08-25,3.5428571428571427,44.78571428571429,116.0,208.42857142857142
2007-08-26,3.890476190476191,46.31428571428572,119.66666666666667,216.57142857142856
2007-08-27,4.238095238095238,47.84285714285715,123.33333333333333,224.71428571428572
2007-08-28,4.585714285714285,49.371428571428574,127.0,232.85714285714286
2007-08-29,4.933333333333334,50.900000000000006,130.66666666666666,241.0
2007-08-30,5.280952380952382,52.42857142857143,134.33333333333334,249.14285714285714
2007-08-31,5.628571428571429,53.95714285714286,138.0,257.2857142857143
2007-09-01,5.976190476190476,55.48571428571429,141.66666666666666,265.42857142857144
2007-09-02,6.323809523809524,57.01428571428572,145.33333333333331,273.57142857142856
2007-09-03,6.671428571428572,58.542857142857144,149.0,281.7142857142857
2007-09-04,7.01904761904762,60.07142857142858,152.66666666666666,289.85714285714283
