date,so2,no2,rspm,spm
2010-05-17,4.287654320987654,51.85456790123457,294.51851851851853,512.0
2010-05-18,4.286419753086419,51.83802469135803,294.3703703703704,512.0
2010-05-19,4.285185185185185,51.821481481481484,294.22222222222223,512.0
2010-05-20,4.283950617283951,51.80493827160494,294.0740740740741,512.0
2010-05-21,4.282716049382716,51.788395061728394,293.9259259259259,512.0
2010-05-22,4.281481481481482,51.77185185185186,293.77777777777777,512.0
2010-05-23,4.280246913580247,51.75530864197531,293.6296296296296,512.0
2010-05-24,4.279012345679012,51.738765432098766,293.48148148148147,512.0
2010-05-25,4.277777777777778,51.72222222222222,293.3333333333333,512.0
2010-05-26,4.276543209876543,51.70567901234568,293.18518518518516,512.0
2010-05-27,4.275308641975308,51.68913580246914,293.03703703703707,512.0
2010-05-28,4.274074074074074,51.67259259259259,292.8888888888889,512.0
2010-05-29,4.27283950617284,51.65604938271605,292.74074074074076,512.0
2010-05-30,4.271604938271605,51.63950617283951,292.5925925925926,512.0
2010-05-31,4.270370370370371,51.622962962962966,292.44444444444446,512.0
2010-06-01,4.269135802469136,51.60641975308642,292.2962962962963,512.0
2010-06-02,4.267901234567901,51.589876543209876,292.14814814814815,512.0
2010-06-03,4.266666666666667,51.57333333333334,292.0,512.0
2010-06-04,4.265432098765432,51.55679012345679,291.85185185185185,512.0
2010-06-05,4.264197530864197,51.54024691358025,291.7037037037037,512.0
2010-06-06,4.262962962962963,51.5237037037037,291.55555555555554,512.0
2010-06-07,4.261728395061729,51.507160493827165,291.4074074074074,512.0
2010-06-08,4.260493827160494,51.49061728395062,291.25925925925924,512.0
2010-06-09,4.2592592592592595,51.474074074074075,291.1111111111111,512.0
2010-06-10,4.258024691358025,51.45753086419753,290.962962962963,512.0
2010-06-11,4.25679012345679,51.44098765432099,290.81481481481484,512.0
2010-06-12,4.2555555555555555,51.42444444444445,290.6666666666667,512.0
2010-06-13,4.254320987654321,51.4079012345679,290.51851851851853,512.0
2010-06-14,4.253086419753086,51.39135802469136,290.3703703703704,512.0
2010-06-15,4.2518518518518515,51.37481481481482,290.22222222222223,512.0
2010-06-16,4.250617283950617,51.358271604938274,290.0740740740741,512.0
2010-06-17,4.249382716049383,51.34172839506173,289.9259259259259,512.0
2010-06-18,4.2481481481481485,51.325185185185184,289.77777777777777,512.0
2010-06-19,4.246913580246914,51.308641975308646,289.6296296296296,512.0
2010-06-20,4.245679012345679,51.2920987654321,289.48148148148147,512.0
2010-06-21,4.2444444444444445,51.275555555555556,289.3333333333333,512.0
2010-06-22,4.24320987654321,51.25901234567901,289.18518518518516,512.0
2010-06-23,4.241975308641975,51.24246913580247,289.03703703703707,512.0
2010-06-24,4.2407407407407405,51.22592592592593,288.8888888888889,512.0
2010-06-25,4.239506172839506,51.20938271604938,288.74074074074076,512.0
2010-06-26,4.238271604938271,51.19283950617284,288.5925925925926,512.0
2010-06-27,4.237037037037037,51.1762962962963,288.44444444444446,512.0
2010-06-28,4.235802469135803,51.159753086419755,288.2962962962963,512.0
2010-06-29,4.234567901234568,51.14320987654321,288.14814814814815,512.0
2010-06-30,4.233333333333333,51.126666666666665,288.0,512.0
