date,so2,no2,rspm,spm
2013-05-28,4.297554347826087,49.97554347826087,195.6711956521739,346.0
2013-05-29,4.296195652173913,49.96195652173913,195.26630434782606,346.0
2013-05-30,4.294836956521739,49.94836956521739,194.86141304347825,346.0
2013-05-31,4.293478260869565,49.934782608695656,194.45652173913044,346.0
2013-06-01,4.292119565217392,49.921195652173914,194.0516304347826,346.0
2013-06-02,4.290760869565218,49.90760869565217,193.64673913043478,346.0
2013-06-03,4.289402173913043,49.89402173913044,193.24184782608694,346.0
2013-06-04,4.288043478260869,49.880434782608695,192.83695652173913,346.0
2013-06-05,4.286684782608695,49.86684782608695,192.43206521739128,346.0
2013-06-06,4.2853260869565215,49.85326086956522,192.02717391304347,346.0
2013-06-07,4.283967391304348,49.83967391304348,191.62228260869563,346.0
2013-06-08,4.282608695652174,49.82608695652174,191.2173913043478,346.0
2013-06-09,4.28125,49.8125,190.8125,346.0
2013-06-10,4.279891304347826,49.79891304347826,190.40760869565216,346.0
2013-06-11,4.278532608695652,49.78532608695652,190.00271739130434,346.0
2013-06-12,4.2771739130434785,49.77173913043478,189.5978260869565,346.0
2013-06-13,4.275815217391305,49.75815217391305,189.1929347826087,346.0
2013-06-14,4.274456521739131,49.744565217391305,188.78804347826085,346.0
2013-06-15,4.273097826086957,49.73097826086956,188.38315217391303,346.0
2013-06-16,4.271739130434782,49.71739130434783,187.97826086956522,346.0
2013-06-17,4.270380434782608,49.703804347826086,187.57336956521738,346.0
2013-06-18,4.269021739130435,49.690217391304344,187.16847826086956,346.0
2013-06-19,4.267663043478261,49.67663043478261,186.76358695652172,346.0
2013-06-20,4.266304347826087,49.66304347826087,186.3586956521739,346.0
2013-06-21,4.264945652173913,49.64945652173913,185.95380434782606,346.0
2013-06-22,4.263586956521739,49.63586956521739,185.54891304347825,346.0
2013-06-23,4.262228260869565,49.622282608695656,185.1440217391304,346.0
2013-06-24,4.260869565217392,49.608695652173914,184.7391304347826,346.0
2013-06-25,4.259510869565218,49.59510869565217,184.33423913043478,346.0
2013-06-26,4.258152173913043,49.58152173913044,183.92934782608694,346.0
2013-06-27,4.256793478260869,49.567934782608695,183.52445652173913,346.0
2013-06-28,4.255434782608695,49.55434782608695,183.11956521739128,346.0
2013-06-29,4.2540760869565215,49.54076086956522,182.71467391304347,346.0
